,Unnamed: 0,Unnamed: 0.1,age,monthly_income,sex,education,product,quality,purchased
695,695,695,36,80,0,1,2,1,1
696,696,696,36,96,0,1,2,1,1
697,697,697,37,93,0,1,2,1,1
698,698,698,33,94,0,1,2,1,1
699,699,699,45,95,0,1,2,1,1
700,700,700,37,88,1,1,2,1,1
701,701,701,32,85,1,1,2,1,1
702,702,702,46,83,1,1,2,1,1
703,703,703,36,83,0,1,2,1,1
704,704,704,32,90,0,1,2,1,1
705,705,705,41,82,0,1,2,1,1
706,706,706,50,92,0,1,2,1,1
707,707,707,38,95,0,1,2,1,1
708,708,708,33,83,0,1,2,1,1
709,709,709,39,91,0,1,2,1,1
710,710,710,46,95,0,1,2,1,1
711,711,711,48,94,0,1,2,1,1
712,712,712,39,86,0,1,2,1,1
713,713,713,33,83,0,1,2,1,1
714,714,714,47,89,0,1,2,1,1
715,715,715,48,84,0,1,2,1,1
716,716,716,35,99,0,1,2,1,1
717,717,717,43,96,0,1,2,1,1
718,718,718,46,88,0,1,2,1,1
719,719,719,36,95,1,1,2,1,1
720,720,720,47,88,1,1,2,1,1
721,721,721,43,80,0,1,2,1,1
722,722,722,30,87,1,1,2,1,1
723,723,723,47,84,0,1,2,1,1
724,724,724,43,98,0,1,2,1,1
725,725,725,50,100,0,1,2,1,1
726,726,726,37,94,0,1,2,1,1
727,727,727,30,88,0,1,2,1,1
728,728,728,44,91,0,1,2,1,1
729,729,729,39,90,0,1,2,1,1
730,730,730,37,89,0,1,2,1,1
731,731,731,30,81,0,1,2,1,1
732,732,732,41,95,0,1,2,1,1
733,733,733,32,86,0,1,2,1,1
734,734,734,49,91,0,1,2,1,1
735,735,735,33,87,1,1,2,1,1
736,736,736,42,85,1,1,2,1,1
737,737,737,39,89,0,1,2,1,1
738,738,738,34,100,0,1,2,1,1
739,739,739,43,92,0,1,2,1,1
740,740,740,34,97,1,1,2,1,1
741,741,741,33,99,0,1,2,1,1
742,742,742,46,87,0,1,2,1,1
743,743,743,33,91,0,1,2,1,1
744,744,744,41,85,1,1,2,1,1
745,745,745,48,86,0,1,2,1,1
746,746,746,45,92,0,1,2,1,1
747,747,747,49,84,0,1,2,1,1
748,748,748,30,87,0,1,2,1,1
749,749,749,38,83,0,1,2,1,1
750,750,750,34,99,0,1,2,1,1
751,751,751,32,91,1,1,2,1,1
752,752,752,38,95,0,1,2,1,1
753,753,753,48,90,0,1,2,1,1
754,754,754,42,83,0,1,2,1,1
755,755,755,49,100,0,1,2,1,1
756,756,756,32,85,1,1,2,1,1
757,757,757,30,100,0,1,2,1,1
758,758,758,39,82,0,1,2,1,1
759,759,759,48,98,0,1,2,1,1
760,760,760,43,88,1,1,2,1,1
761,761,761,40,95,0,1,2,1,1
762,762,762,31,91,0,1,2,1,1
763,763,763,50,99,0,1,2,1,1
764,764,764,47,91,0,1,2,1,1
765,765,765,32,100,0,1,2,1,1
766,766,766,43,83,0,1,2,1,1
767,767,767,47,90,0,1,2,1,1
768,768,768,34,99,0,1,2,1,1
769,769,769,37,85,1,1,2,1,1
770,770,770,35,94,0,1,2,1,1
771,771,771,50,93,0,1,2,1,1
772,772,772,49,95,0,1,2,1,1
773,773,773,31,93,0,1,2,1,1
774,774,774,35,82,0,1,2,1,1
775,775,775,42,84,0,1,2,1,1
776,776,776,46,94,0,1,2,1,1
777,777,777,38,99,1,1,2,1,1
778,778,778,40,82,0,1,2,1,1
779,779,779,49,85,0,1,2,1,1
780,780,780,30,96,0,1,2,1,1
781,781,781,31,87,0,1,2,1,1
782,782,782,48,89,0,1,2,1,1
783,783,783,47,85,0,1,2,1,1
784,784,784,38,88,0,1,2,1,1
785,785,785,40,85,0,1,2,1,1
786,786,786,39,85,0,1,2,1,1
787,787,787,50,99,0,1,2,1,1
788,788,788,36,80,0,1,2,1,1
789,789,789,32,88,1,1,2,1,1
790,790,790,33,98,0,1,2,1,1
791,791,791,49,80,1,1,2,1,1
792,792,792,39,90,0,1,2,1,1
793,793,793,30,89,1,1,2,1,1
794,794,794,47,91,0,1,2,1,1
795,795,795,47,88,0,1,2,1,1
796,796,796,33,86,0,1,2,1,1
797,797,797,42,97,1,1,2,1,1
798,798,798,44,89,0,1,2,1,1
799,799,799,36,84,0,1,2,1,1
800,800,800,46,117,0,1,2,1,1
801,801,801,44,106,0,1,2,1,1
802,802,802,43,134,0,1,2,1,1
803,803,803,36,172,0,1,2,1,1
804,804,804,44,103,1,1,2,1,1
805,805,805,36,162,0,1,2,1,1
806,806,806,40,126,0,1,2,1,1
807,807,807,32,105,0,1,2,1,1
808,808,808,48,104,0,1,2,1,1
809,809,809,36,148,0,1,2,1,1
810,810,810,35,157,1,1,2,1,1
811,811,811,37,123,0,1,2,1,1
812,812,812,31,187,0,1,2,1,1
813,813,813,41,119,0,1,2,1,1
814,814,814,44,132,0,1,2,1,1
815,815,815,32,128,1,1,2,1,1
816,816,816,35,102,0,1,2,1,1
817,817,817,36,190,1,1,2,1,1
818,818,818,32,187,0,1,2,1,1
819,819,819,31,121,0,1,2,1,1
820,820,820,30,131,0,1,2,1,1
821,821,821,42,196,0,1,2,1,1
822,822,822,50,173,0,1,2,1,1
823,823,823,43,182,0,1,2,1,1
824,824,824,47,153,0,1,2,1,1
825,825,825,46,193,0,1,2,1,1
826,826,826,33,152,1,1,2,1,1
827,827,827,46,108,0,1,2,1,1
828,828,828,43,122,0,1,2,1,1
829,829,829,46,110,0,1,2,1,1
830,830,830,46,194,0,1,2,1,1
831,831,831,39,180,0,1,2,1,1
832,832,832,37,107,1,1,2,1,1
833,833,833,31,110,0,1,2,1,1
834,834,834,48,117,0,1,2,1,1
835,835,835,30,163,0,1,2,1,1
836,836,836,36,166,0,1,2,1,1
837,837,837,44,168,0,1,2,1,1
838,838,838,47,166,1,1,2,1,1
839,839,839,35,143,1,1,2,1,1
840,840,840,49,166,0,1,2,1,1
841,841,841,35,125,0,1,2,1,1
842,842,842,48,130,0,1,2,1,1
843,843,843,34,168,0,1,2,1,1
844,844,844,49,149,1,1,2,1,1
845,845,845,31,137,0,1,2,1,1
846,846,846,36,142,1,1,2,1,1
847,847,847,44,171,0,1,2,1,1
848,848,848,50,186,0,1,2,1,1
849,849,849,36,157,0,1,2,1,1
850,850,850,39,183,1,1,2,1,1
851,851,851,36,124,0,1,2,1,1
852,852,852,42,138,0,1,2,1,1
853,853,853,40,176,0,1,2,1,1
854,854,854,46,155,0,1,2,1,1
855,855,855,31,177,0,1,2,1,1
856,856,856,39,170,0,1,2,1,1
857,857,857,49,144,0,1,2,1,1
858,858,858,41,117,0,1,2,1,1
859,859,859,36,132,0,1,2,1,1
860,860,860,37,177,0,1,2,1,1
861,861,861,43,138,1,1,2,1,1
862,862,862,40,178,0,1,2,1,1
863,863,863,50,159,0,1,2,1,1
864,864,864,49,120,1,1,2,1,1
865,865,865,43,111,0,1,2,1,1
866,866,866,46,196,0,1,2,1,1
867,867,867,34,127,1,1,2,1,1
868,868,868,38,187,1,1,2,1,1
869,869,869,37,132,0,1,2,1,1
870,870,870,48,136,1,1,2,1,1
871,871,871,32,139,0,1,2,1,1
872,872,872,44,178,0,1,2,1,1
873,873,873,33,126,0,1,2,1,1
874,874,874,46,103,0,1,2,1,1
875,875,875,37,161,0,1,2,1,1
876,876,876,44,177,0,1,2,1,1
877,877,877,45,135,0,1,2,1,1
878,878,878,34,144,1,1,2,1,1
879,879,879,49,171,1,1,2,1,1
880,880,880,48,124,0,1,2,1,1
881,881,881,43,167,1,1,2,1,1
882,882,882,43,107,0,1,2,1,1
883,883,883,33,178,1,1,2,1,1
884,884,884,34,104,0,1,2,1,1
885,885,885,37,184,1,1,2,1,1
886,886,886,34,168,0,1,2,1,1
887,887,887,35,132,0,1,2,1,1
888,888,888,50,198,0,1,2,1,1
889,889,889,42,155,0,1,2,1,1
890,890,890,46,165,0,1,2,1,1
891,891,891,44,181,0,1,2,1,1
892,892,892,38,195,0,1,2,1,1
893,893,893,47,135,1,1,2,1,1
894,894,894,35,117,0,1,2,1,1
895,895,895,32,192,0,1,2,1,1
896,896,896,46,135,1,1,2,1,1
897,897,897,31,193,1,1,2,1,1
898,898,898,35,131,0,1,2,1,1
899,899,899,50,128,0,1,2,1,1
900,900,900,32,153,0,1,2,1,1
901,901,901,41,184,0,1,2,1,1
902,902,902,38,184,0,1,2,1,1
903,903,903,46,129,1,1,2,1,1
904,904,904,41,200,0,1,2,1,1
905,905,905,33,101,0,1,2,1,1
906,906,906,48,135,0,1,2,1,1
907,907,907,49,146,0,1,2,1,1
908,908,908,50,176,1,1,2,1,1
909,909,909,49,102,1,1,2,1,1
910,910,910,38,186,0,1,2,1,1
911,911,911,32,175,0,1,2,1,1
912,912,912,39,170,0,1,2,1,1
913,913,913,30,141,1,1,2,1,1
914,914,914,42,115,1,1,2,1,1
915,915,915,46,161,0,1,2,1,1
916,916,916,47,119,1,1,2,1,1
917,917,917,38,172,0,1,2,1,1
918,918,918,44,130,1,1,2,1,1
919,919,919,37,135,1,1,2,1,1
920,920,920,49,168,0,1,2,1,1
921,921,921,32,183,0,1,2,1,1
922,922,922,37,112,0,1,2,1,1
923,923,923,35,145,1,1,2,1,1
924,924,924,37,113,0,1,2,1,1
925,925,925,30,173,0,1,2,1,1
926,926,926,32,190,1,1,2,1,1
927,927,927,46,158,0,1,2,1,1
928,928,928,30,164,0,1,2,1,1
929,929,929,45,110,0,1,2,1,1
930,930,930,36,127,0,1,2,1,1
931,931,931,41,106,0,1,2,1,1
932,932,932,45,171,0,1,2,1,1
933,933,933,49,128,0,1,2,1,1
934,934,934,38,133,1,1,2,1,1
935,935,935,36,113,0,1,2,1,1
936,936,936,36,177,0,1,2,1,1
937,937,937,34,190,0,1,2,1,1
938,938,938,36,109,1,1,2,1,1
939,939,939,33,165,0,1,2,1,1
940,940,940,44,127,0,1,2,1,1
941,941,941,35,158,0,1,2,1,1
942,942,942,32,118,0,1,2,1,1
943,943,943,30,141,0,1,2,1,1
944,944,944,30,125,0,1,2,1,1
945,945,945,31,105,1,1,2,1,1
946,946,946,41,107,0,1,2,1,1
947,947,947,45,140,0,1,2,1,1
948,948,948,49,138,0,1,2,1,1
949,949,949,38,122,0,1,2,1,1
950,950,950,47,109,0,1,2,1,1
951,951,951,32,123,0,1,2,1,1
952,952,952,41,141,0,1,2,1,1
953,953,953,32,190,0,1,2,1,1
954,954,954,35,102,0,1,2,1,1
955,955,955,42,178,1,1,2,1,1
956,956,956,40,128,0,1,2,1,1
957,957,957,37,187,0,1,2,1,1
958,958,958,50,173,0,1,2,1,1
959,959,959,35,110,0,1,2,1,1
960,960,960,35,172,0,1,2,1,1
961,961,961,49,109,1,1,2,1,1
962,962,962,36,117,1,1,2,1,1
963,963,963,47,157,0,1,2,1,1
964,964,964,43,147,0,1,2,1,1
965,965,965,37,190,1,1,2,1,1
966,966,966,31,172,0,1,2,1,1
967,967,967,31,125,0,1,2,1,1
968,968,968,39,135,1,1,2,1,1
969,969,969,36,141,0,1,2,1,1
970,970,970,37,110,0,1,2,1,1
971,971,971,46,159,0,1,2,1,1
972,972,972,47,172,0,1,2,1,1
973,973,973,40,139,0,1,2,1,1
974,974,974,44,173,1,1,2,1,1
975,975,975,39,135,0,1,2,1,1
976,976,976,37,114,0,1,2,1,1
977,977,977,46,121,0,1,2,1,1
978,978,978,40,166,0,1,2,1,1
979,979,979,32,124,0,1,2,1,1
980,980,980,47,115,0,1,2,1,1
981,981,981,49,102,0,1,2,1,1
982,982,982,35,200,0,1,2,1,1
983,983,983,38,118,0,1,2,1,1
984,984,984,44,199,0,1,2,1,1
985,985,985,41,115,0,1,2,1,1
986,986,986,32,184,0,1,2,1,1
987,987,987,35,131,1,1,2,1,1
988,988,988,49,136,0,1,2,1,1
989,989,989,34,187,0,1,2,1,1
990,990,990,42,144,0,1,2,1,1
991,991,991,35,189,0,1,2,1,1
992,992,992,43,176,0,1,2,1,1
993,993,993,36,195,1,1,2,1,1
994,994,994,41,106,0,1,2,1,1
995,995,995,44,101,0,1,2,1,1
996,996,996,47,115,0,1,2,1,1
997,997,997,37,196,0,1,2,1,1
998,998,998,35,174,1,1,2,1,1
999,999,999,35,120,0,1,2,1,1
1000,1000,1000,34,180,0,1,2,1,1
1001,1001,1001,35,116,0,1,2,1,1
1002,1002,1002,44,200,0,1,2,1,1
1003,1003,1003,48,123,0,1,2,1,1
1004,1004,1004,50,194,1,1,2,1,1
1005,1005,1005,47,194,0,1,2,1,1
1006,1006,1006,31,199,1,1,2,1,1
1007,1007,1007,45,124,1,1,2,1,1
1008,1008,1008,35,130,0,1,2,1,1
1009,1009,1009,33,123,0,1,2,1,1
1010,1010,1010,41,113,0,1,2,1,1
1011,1011,1011,46,109,0,1,2,1,1
1012,1012,1012,49,149,0,1,2,1,1
1013,1013,1013,31,181,1,1,2,1,1
1014,1014,1014,32,122,0,1,2,1,1
1015,1015,1015,33,184,0,1,2,1,1
1016,1016,1016,39,145,0,1,2,1,1
1017,1017,1017,49,145,1,1,2,1,1
1018,1018,1018,36,196,0,1,2,1,1
1019,1019,1019,43,120,0,1,2,1,1
1020,1020,1020,40,160,0,1,2,1,1
1021,1021,1021,41,140,0,1,2,1,1
1022,1022,1022,34,142,0,1,2,1,1
1023,1023,1023,39,159,0,1,2,1,1
1024,1024,1024,35,181,0,1,2,1,1
1025,1025,1025,38,103,0,1,2,1,1
1026,1026,1026,34,186,1,1,2,1,1
1027,1027,1027,34,150,0,1,2,1,1
1028,1028,1028,40,140,1,1,2,1,1
1029,1029,1029,35,188,0,1,2,1,1
1030,1030,1030,32,188,1,1,2,1,1
1031,1031,1031,44,141,1,1,2,1,1
1032,1032,1032,30,136,0,1,2,1,1
1033,1033,1033,41,122,1,1,2,1,1
1034,1034,1034,30,140,0,1,2,1,1
1035,1035,1035,30,132,1,1,2,1,1
1036,1036,1036,47,172,0,1,2,1,1
1037,1037,1037,36,106,0,1,2,1,1
1038,1038,1038,47,186,0,1,2,1,1
1039,1039,1039,34,165,0,1,2,1,1
1040,1040,1040,47,167,0,1,2,1,1
1041,1041,1041,31,180,0,1,2,1,1
1042,1042,1042,34,127,1,1,2,1,1
1043,1043,1043,36,189,0,1,2,1,1
1044,1044,1044,44,144,1,1,2,1,1
1045,1045,1045,42,113,1,1,2,1,1
1046,1046,1046,35,141,0,1,2,1,1
1047,1047,1047,41,177,1,1,2,1,1
1048,1048,1048,34,137,0,1,2,1,1
1049,1049,1049,48,152,0,1,2,1,1
1050,1050,1050,47,153,0,1,2,1,1
1051,1051,1051,50,163,0,1,2,1,1
1052,1052,1052,45,180,0,1,2,1,1
1053,1053,1053,36,146,0,1,2,1,1
1054,1054,1054,44,181,0,1,2,1,1
1055,1055,1055,48,174,0,1,2,1,1
1056,1056,1056,50,125,0,1,2,1,1
1057,1057,1057,43,143,0,1,2,1,1
1058,1058,1058,36,164,0,1,2,1,1
1059,1059,1059,43,170,0,1,2,1,1
1060,1060,1060,41,184,0,1,2,1,1
1061,1061,1061,49,138,1,1,2,1,1
1062,1062,1062,45,182,0,1,2,1,1
1063,1063,1063,42,165,0,1,2,1,1
1064,1064,1064,44,155,0,1,2,1,1
1065,1065,1065,31,198,1,1,2,1,1
1066,1066,1066,35,182,0,1,2,1,1
1067,1067,1067,48,166,1,1,2,1,1
1068,1068,1068,31,157,0,1,2,1,1
1069,1069,1069,38,167,0,1,2,1,1
1070,1070,1070,39,122,0,1,2,1,1
1071,1071,1071,42,162,0,1,2,1,1
1072,1072,1072,42,150,1,1,2,1,1
1073,1073,1073,43,136,1,1,2,1,1
1074,1074,1074,40,130,0,1,2,1,1
1075,1075,1075,36,158,0,1,2,1,1
1076,1076,1076,39,130,0,1,2,1,1
1077,1077,1077,31,182,0,1,2,1,1
1078,1078,1078,44,177,0,1,2,1,1
1079,1079,1079,47,162,0,1,2,1,1
1080,1080,1080,40,185,0,1,2,1,1
1081,1081,1081,45,153,0,1,2,1,1
1082,1082,1082,34,110,0,1,2,1,1
1083,1083,1083,30,160,1,1,2,1,1
1084,1084,1084,41,103,0,1,2,1,1
1085,1085,1085,49,125,0,1,2,1,1
1086,1086,1086,37,167,0,1,2,1,1
1087,1087,1087,40,113,0,1,2,1,1
1088,1088,1088,32,193,1,1,2,1,1
1089,1089,1089,45,109,0,1,2,1,1
1090,1090,1090,48,147,0,1,2,1,1
1091,1091,1091,48,179,0,1,2,1,1
1092,1092,1092,30,191,0,1,2,1,1
1093,1093,1093,43,132,1,1,2,1,1
1094,1094,1094,50,179,1,1,2,1,1
1095,1095,1095,32,174,0,1,2,1,1
1096,1096,1096,45,125,0,1,2,1,1
1097,1097,1097,45,193,0,1,2,1,1
1098,1098,1098,44,165,0,1,2,1,1
1099,1099,1099,44,123,1,1,2,1,1
1100,1100,1100,41,196,1,1,2,1,1
1101,1101,1101,45,197,0,1,2,1,1
1102,1102,1102,37,196,1,1,2,1,1
1103,1103,1103,44,184,0,1,2,1,1
1104,1104,1104,32,109,0,1,2,1,1
1105,1105,1105,30,114,0,1,2,1,1
1106,1106,1106,49,167,0,1,2,1,1
1107,1107,1107,33,104,0,1,2,1,1
1108,1108,1108,44,176,0,1,2,1,1
1109,1109,1109,39,132,0,1,2,1,1
1110,1110,1110,50,109,0,1,2,1,1
1111,1111,1111,40,183,1,1,2,1,1
1112,1112,1112,36,134,1,1,2,1,1
1113,1113,1113,48,124,1,1,2,1,1
1114,1114,1114,50,110,0,1,2,1,1
1115,1115,1115,34,106,0,1,2,1,1
1116,1116,1116,41,141,0,1,2,1,1
1117,1117,1117,41,148,1,1,2,1,1
1118,1118,1118,40,168,0,1,2,1,1
1119,1119,1119,46,196,0,1,2,1,1
1120,1120,1120,36,115,0,1,2,1,1
1121,1121,1121,48,114,1,1,2,1,1
1122,1122,1122,34,195,0,1,2,1,1
1123,1123,1123,45,138,0,1,2,1,1
1124,1124,1124,40,153,0,1,2,1,1
1125,1125,1125,39,103,0,1,2,1,1
1126,1126,1126,41,181,0,1,2,1,1
1127,1127,1127,41,140,0,1,2,1,1
1128,1128,1128,45,157,0,1,2,1,1
1129,1129,1129,39,196,0,1,2,1,1
1130,1130,1130,47,134,1,1,2,1,1
1131,1131,1131,42,134,0,1,2,1,1
1132,1132,1132,36,125,0,1,2,1,1
1133,1133,1133,48,143,0,1,2,1,1
1134,1134,1134,40,168,0,1,2,1,1
1135,1135,1135,44,114,0,1,2,1,1
1136,1136,1136,43,194,0,1,2,1,1
1137,1137,1137,35,114,0,1,2,1,1
1138,1138,1138,30,131,0,1,2,1,1
1139,1139,1139,42,134,1,1,2,1,1
1140,1140,1140,45,112,1,1,2,1,1
1141,1141,1141,47,182,0,1,2,1,1
1142,1142,1142,35,155,1,1,2,1,1
1143,1143,1143,44,140,0,1,2,1,1
1144,1144,1144,34,161,0,1,2,1,1
1145,1145,1145,44,113,1,1,2,1,1
1146,1146,1146,42,148,0,1,2,1,1
1147,1147,1147,36,100,0,1,2,1,1
1148,1148,1148,48,128,0,1,2,1,1
1149,1149,1149,43,107,1,1,2,1,1
1150,1150,1150,47,182,0,1,2,1,1
1151,1151,1151,31,129,1,1,2,1,1
1152,1152,1152,34,127,0,1,2,1,1
1153,1153,1153,34,166,0,1,2,1,1
1154,1154,1154,45,191,0,1,2,1,1
1155,1155,1155,43,120,0,1,2,1,1
1156,1156,1156,34,116,0,1,2,1,1
1157,1157,1157,49,166,0,1,2,1,1
1158,1158,1158,32,198,0,1,2,1,1
1159,1159,1159,36,118,0,1,2,1,1
1160,1160,1160,35,193,0,1,2,1,1
1161,1161,1161,47,139,0,1,2,1,1
1162,1162,1162,42,186,0,1,2,1,1
1163,1163,1163,31,195,0,1,2,1,1
1164,1164,1164,31,177,0,1,2,1,1
1165,1165,1165,50,146,0,1,2,1,1
1166,1166,1166,31,107,0,1,2,1,1
1167,1167,1167,35,199,1,1,2,1,1
1168,1168,1168,34,190,0,1,2,1,1
1169,1169,1169,41,187,1,1,2,1,1
1170,1170,1170,41,121,0,1,2,1,1
1171,1171,1171,31,120,0,1,2,1,1
1172,1172,1172,42,160,0,1,2,1,1
1173,1173,1173,46,111,0,1,2,1,1
1174,1174,1174,31,100,0,1,2,1,1
1175,1175,1175,44,175,0,1,2,1,1
1176,1176,1176,47,157,0,1,2,1,1
1177,1177,1177,32,152,0,1,2,1,1
1178,1178,1178,36,133,0,1,2,1,1
1179,1179,1179,30,177,0,1,2,1,1
1180,1180,1180,32,166,0,1,2,1,1
1181,1181,1181,48,137,0,1,2,1,1
1182,1182,1182,33,163,0,1,2,1,1
1183,1183,1183,47,173,0,1,2,1,1
1184,1184,1184,38,181,0,1,2,1,1
1185,1185,1185,48,125,1,1,2,1,1
1186,1186,1186,35,103,0,1,2,1,1
1187,1187,1187,42,111,0,1,2,1,1
1188,1188,1188,37,160,1,1,2,1,1
1189,1189,1189,40,136,0,1,2,1,1
1190,1190,1190,37,123,1,1,2,1,1
1191,1191,1191,43,166,0,1,2,1,1
1192,1192,1192,36,136,0,1,2,1,1
1193,1193,1193,33,182,1,1,2,1,1
1194,1194,1194,30,165,0,1,2,1,1
1195,1195,1195,44,139,0,1,2,1,1
1196,1196,1196,42,174,0,1,2,1,1
1197,1197,1197,32,160,0,1,2,1,1
1198,1198,1198,33,141,0,1,2,1,1
1199,1199,1199,36,138,1,1,2,1,1
1200,1200,1200,43,165,0,1,2,1,1
1201,1201,1201,43,132,1,1,2,1,1
1202,1202,1202,49,115,0,1,2,1,1
1203,1203,1203,47,147,0,1,2,1,1
1204,1204,1204,49,151,0,1,2,1,1
1205,1205,1205,46,150,0,1,2,1,1
1206,1206,1206,44,186,0,1,2,1,1
1207,1207,1207,47,150,0,1,2,1,1
1208,1208,1208,30,164,0,1,2,1,1
1209,1209,1209,50,103,0,1,2,1,1
1210,1210,1210,41,174,0,1,2,1,1
1211,1211,1211,33,192,0,1,2,1,1
1212,1212,1212,35,119,0,1,2,1,1
1213,1213,1213,45,196,0,1,2,1,1
1214,1214,1214,44,170,0,1,2,1,1
1215,1215,1215,41,127,0,1,2,1,1
1216,1216,1216,44,103,0,1,2,1,1
1217,1217,1217,39,193,0,1,2,1,1
1218,1218,1218,35,169,0,1,2,1,1
1219,1219,1219,37,145,0,1,2,1,1
1220,1220,1220,44,122,0,1,2,1,1
1221,1221,1221,40,157,0,1,2,1,1
1222,1222,1222,40,102,0,1,2,1,1
1223,1223,1223,45,119,0,1,2,1,1
1224,1224,1224,35,118,0,1,2,1,1
1225,1225,1225,46,166,1,1,2,1,1
1226,1226,1226,30,142,0,1,2,1,1
1227,1227,1227,49,156,1,1,2,1,1
1228,1228,1228,32,152,0,1,2,1,1
1229,1229,1229,32,141,0,1,2,1,1
1230,1230,1230,35,164,0,1,2,1,1
1231,1231,1231,34,175,1,1,2,1,1
1232,1232,1232,30,148,0,1,2,1,1
1233,1233,1233,49,199,0,1,2,1,1
1234,1234,1234,36,160,0,1,2,1,1
1235,1235,1235,47,143,0,1,2,1,1
1236,1236,1236,33,176,0,1,2,1,1
1237,1237,1237,32,139,1,1,2,1,1
1238,1238,1238,30,172,0,1,2,1,1
1239,1239,1239,37,102,0,1,2,1,1
1240,1240,1240,31,118,1,1,2,1,1
1241,1241,1241,40,119,0,1,2,1,1
1242,1242,1242,31,119,0,1,2,1,1
1243,1243,1243,50,117,0,1,2,1,1
1244,1244,1244,39,132,1,1,2,1,1
1245,1245,1245,47,132,0,1,2,1,1
1246,1246,1246,50,105,0,1,2,1,1
1247,1247,1247,48,140,0,1,2,1,1
1248,1248,1248,30,101,0,1,2,1,1
1249,1249,1249,48,107,0,1,2,1,1
1250,1250,1250,34,104,0,1,2,1,1
1251,1251,1251,33,154,1,1,2,1,1
1252,1252,1252,50,191,0,1,2,1,1
1253,1253,1253,42,134,0,1,2,1,1
1254,1254,1254,50,147,0,1,2,1,1
1255,1255,1255,35,164,0,1,2,1,1
1256,1256,1256,47,131,0,1,2,1,1
1257,1257,1257,32,121,0,1,2,1,1
1258,1258,1258,41,172,0,1,2,1,1
1259,1259,1259,47,112,0,1,2,1,1
1260,1260,1260,50,100,1,1,2,1,1
1261,1261,1261,40,167,0,1,2,1,1
1262,1262,1262,44,145,0,1,2,1,1
1263,1263,1263,48,128,1,1,2,1,1
1264,1264,1264,30,196,0,1,2,1,1
1265,1265,1265,46,122,0,1,2,1,1
1266,1266,1266,45,115,0,1,2,1,1
1267,1267,1267,30,119,0,1,2,1,1
1268,1268,1268,48,179,0,1,2,1,1
1269,1269,1269,30,123,0,1,2,1,1
1270,1270,1270,48,109,0,1,2,1,1
1271,1271,1271,45,101,0,1,2,1,1
1272,1272,1272,46,102,0,1,2,1,1
1273,1273,1273,48,183,0,1,2,1,1
1274,1274,1274,31,144,0,1,2,1,1
1275,1275,1275,43,189,0,1,2,1,1
1276,1276,1276,50,159,0,1,2,1,1
1277,1277,1277,30,118,0,1,2,1,1
1278,1278,1278,39,160,0,1,2,1,1
1279,1279,1279,30,154,0,1,2,1,1
1280,1280,1280,47,189,0,1,2,1,1
1281,1281,1281,42,128,0,1,2,1,1
1282,1282,1282,43,121,0,1,2,1,1
1283,1283,1283,46,118,1,1,2,1,1
1284,1284,1284,31,142,0,1,2,1,1
1285,1285,1285,49,189,0,1,2,1,1
1286,1286,1286,31,153,0,1,2,1,1
1287,1287,1287,49,166,0,1,2,1,1
1288,1288,1288,45,150,0,1,2,1,1
1289,1289,1289,45,148,1,1,2,1,1
1290,1290,1290,47,146,0,1,2,1,1
1291,1291,1291,46,195,0,1,2,1,1
1292,1292,1292,34,124,0,1,2,1,1
1293,1293,1293,39,190,0,1,2,1,1
1294,1294,1294,30,127,0,1,2,1,1
1295,1295,1295,47,149,0,1,2,1,1
1296,1296,1296,45,193,0,1,2,1,1
1297,1297,1297,44,130,1,1,2,1,1
1298,1298,1298,41,175,0,1,2,1,1
1299,1299,1299,34,178,0,1,2,1,1
1300,1300,1300,33,193,0,1,2,1,1
1301,1301,1301,41,115,1,1,2,1,1
1302,1302,1302,42,196,0,1,2,1,1
1303,1303,1303,38,111,0,1,2,1,1
1304,1304,1304,38,122,0,1,2,1,1
1305,1305,1305,35,195,0,1,2,1,1
1306,1306,1306,44,192,0,1,2,1,1
1307,1307,1307,50,108,0,1,2,1,1
1308,1308,1308,44,172,0,1,2,1,1
1309,1309,1309,38,137,0,1,2,1,1
1310,1310,1310,39,159,0,1,2,1,1
1311,1311,1311,40,100,1,1,2,1,1
1312,1312,1312,42,156,0,1,2,1,1
1313,1313,1313,32,169,0,1,2,1,1
1314,1314,1314,45,174,0,1,2,1,1
1315,1315,1315,34,118,0,1,2,1,1
1316,1316,1316,50,137,0,1,2,1,1
1317,1317,1317,47,155,1,1,2,1,1
1318,1318,1318,41,192,0,1,2,1,1
1319,1319,1319,34,168,0,1,2,1,1
1320,1320,1320,50,184,1,1,2,1,1
1321,1321,1321,34,113,1,1,2,1,1
1322,1322,1322,30,169,0,1,2,1,1
1323,1323,1323,48,182,0,1,2,1,1
1324,1324,1324,31,102,0,1,2,1,1
1325,1325,1325,41,157,0,1,2,1,1
1326,1326,1326,50,116,0,1,2,1,1
1327,1327,1327,33,165,1,1,2,1,1
1328,1328,1328,45,138,0,1,2,1,1
1329,1329,1329,34,133,0,1,2,1,1
1330,1330,1330,31,128,1,1,2,1,1
1331,1331,1331,40,111,0,1,2,1,1
1332,1332,1332,48,149,0,1,2,1,1
1333,1333,1333,45,167,0,1,2,1,1
1334,1334,1334,30,133,1,1,2,1,1
1335,1335,1335,30,175,0,1,2,1,1
1336,1336,1336,44,142,0,1,2,1,1
1337,1337,1337,41,152,0,1,2,1,1
1338,1338,1338,42,115,0,1,2,1,1
1339,1339,1339,31,150,0,1,2,1,1
1340,1340,1340,33,197,1,1,2,1,1
